Ano base,UF,Classe Substância,Substância Mineral,Quantidade Produção - Minério ROM (t),Quantidade Contido,Unidade de Medida - Contido,Indicação Contido,Quantidade Venda (t),Valor Venda (R$),Quantidade Transformação / Consumo / Utilização (t),Valor Transformação / Consumo / Utilização nesta mina (R$),Quantidade Transferência para Transformação / Utilização / Consumo (t),Valor Transferência para Transformação / Utilização / Consumo (R$)
2017,RN,Não-Metálicos,Saibro,113200.0,0.0,-,,113200.0,226400.0,0.0,0.0,0.0,0.0
2017,RN,Não-Metálicos,Caulim,58120.0,0.0,-,,58143.0,967630.0,0.0,0.0,0.0,0.0
2017,RN,Não-Metálicos,Argilas,177791.64,0.0,-,,130215.4,622923.78,7500.0,63750.0,36077.0,187150.39
2017,RO,Não-Metálicos,Areia,233496.66,0.0,-,,210975.99,5517252.26,0.0,0.0,0.0,0.0
2017,RO,Não-Metálicos,Rochas Ornamentais,2050.0,0.0,-,,2050.0,559103.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Cobre,4000.0,4.8,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Não-Metálicos,Saibro,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Estanho,9792415.48,6600755.31,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Ouro,0.0,0.0,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Manganês,537260.42,51577.0,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Chumbo,84604.97,2995.01,t,Pb,26254.01,27170906.15,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Columbita-Tantalita,1540842.45,304.44,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Metálicos,Columbita-Tantalita,588746.45,5.3,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2017,RO,Não-Metálicos,Argilas,276298.41,0.0,-,,83571.6,1051858.74,2528.0,26056.0,188023.06,2994600.97
2017,RO,Metálicos,Zinco,84604.97,11311.68,t,Zn,26254.01,27170906.15,0.0,0.0,0.0,0.0
2017,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,1148474.36,0.0,-,,143660.63,2003673.25,0.0,0.0,0.0,0.0
2017,RO,Não-Metálicos,Calcário,384357.36,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,RR,Não-Metálicos,Argilas,254950.49,0.0,-,,254950.49,743339.75,0.0,0.0,0.0,0.0
2017,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,256736.54,0.0,-,,11271.54,108914.26,0.0,0.0,2565.0,15390.0
2017,RR,Não-Metálicos,Saibro,4819.2,0.0,-,,4819.2,4819.2,0.0,0.0,0.0,0.0
2017,RR,Não-Metálicos,Rochas Ornamentais,681.86,0.0,-,,681.86,77484.25,0.0,0.0,0.0,0.0
2017,RR,Metálicos,Ouro,0.0,0.0,kg,Au,340.0,170000.0,0.0,0.0,0.0,0.0
2017,RR,Não-Metálicos,Areia,224073.32,0.0,-,,224073.32,2988569.48,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,Talco e outras Cargas Minerais,534.65,0.0,-,,534.65,63104.57,0.0,0.0,0.0,0.0
2017,RS,Energéticos,Carvão Mineral,3488153.07,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,Rochas Ornamentais - Outras,506951.59,0.0,-,,463346.48,26398041.77,0.0,0.0,13742.25,205541.27
2017,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,17844676.96,0.0,-,,477231.55,6656054.08,3678.03,25500.03,132356.63,858642.43
2017,RS,Não-Metálicos,Caulim,299036.13,0.0,-,,157129.17,5719661.25,0.0,0.0,45326.14,727788.64
2017,RS,Não-Metálicos,Areias Industriais,29370.58,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,"Geodos, Ágatas, Calcedônia, etc",12978.63,12976.13,t,,12968.99,51652308.76,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,Argilas,2814126.89,0.0,-,,759156.73,9272399.6,53234.74,220647.8,1954894.07,7071906.04
2017,RS,Não-Metálicos,Calcário,4319115.92,0.0,-,,910947.67,1506898.34,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,Rochas Ornamentais,6829.13,0.0,-,,6676.9,3887491.52,0.0,0.0,0.0,0.0
2017,RS,Não-Metálicos,Areia,9490742.38,0.0,-,,9176960.42,103415512.5,250985.37,3478581.98,7493.64,22010.04
2017,RS,Não-Metálicos,Saibro,2312790.3,0.0,-,,1289999.07,13857940.16,9045.4,52832.12,811319.28,5033186.18
2017,SC,Não-Metálicos,Argilas,3392552.46,0.0,-,,2307879.24,26727846.92,139783.2,910375.65,771194.15,9692124.55
2017,SC,Não-Metálicos,Saibro,2489991.85,0.0,-,,1446643.56,9849944.2,382545.33,1784216.91,268973.77,1241418.2
2017,SC,Metálicos,Alumínio (Bauxita),14989.0,6745.05,t,Al2O3,14989.0,362371.75,0.0,0.0,0.0,0.0
2017,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",143780.18,0.0,-,,0.0,0.0,0.0,0.0,479.0,4790.0
2017,SC,Não-Metálicos,Rochas Ornamentais - Outras,77077.68,0.0,-,,73678.0,3089352.93,67.5,7894.12,0.0,0.0
2017,SC,Não-Metálicos,Areia,6185871.43,0.0,-,,5741241.08,87815704.94,43453.83,618062.0,235541.65,2357465.61
2017,SC,Não-Metálicos,Caulim,415150.65,0.0,-,,347632.98,13667891.81,0.0,0.0,43441.52,897843.76
2017,SC,Energéticos,Carvão Mineral,6370921.39,0.0,-,,24870.16,1204676.16,0.0,0.0,0.0,0.0
2017,SC,Não-Metálicos,Areias Industriais,1069872.09,0.0,-,,944.0,100153.04,43.0,1290.0,10848.9,108489.0
2017,SC,Não-Metálicos,Rochas (Britadas) e Cascalho,17619058.44,0.0,-,,651380.8,7503944.52,91119.55,484871.12,581457.57,6813895.3
2017,SC,Não-Metálicos,Rochas Ornamentais,241650.26,0.0,-,,241124.98,4404167.41,145.64,25113.0,0.0,0.0
2017,SC,Não-Metálicos,Calcário,2437610.6,0.0,-,,0.0,0.0,0.0,0.0,20093.97,1965746.66
2017,SC,Energéticos,Turfa,40285.87,0.0,-,,21632.17,932766.22,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Areias Industriais,1000.0,0.0,-,,1000.0,8000.0,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Talco e outras Cargas Minerais,25613.0,0.0,-,,0.0,0.0,0.0,0.0,22387.34,243491.33
2017,SE,Não-Metálicos,Areia,259396.92,0.0,-,,259396.92,2226521.89,1985.0,18050.0,0.0,0.0
2017,SE,Não-Metálicos,Rochas (Britadas) e Cascalho,476470.0,0.0,-,,210736.32,1121994.37,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Saibro,22972.43,0.0,-,,22972.43,50417.86,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Argilas,1270374.3,0.0,-,,406465.62,2365328.53,0.0,0.0,660151.7,5263428.41
2017,SE,Não-Metálicos,Calcário,3636471.05,0.0,-,,111988.0,232436.44,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Potássio,2229897.88,561265.29,t,K2O,0.0,0.0,0.0,0.0,0.0,0.0
2017,SE,Não-Metálicos,Rochas Ornamentais - Outras,35211.66,0.0,-,,351827.44,351827.44,0.0,0.0,35211.66,351827.44
2017,SP,Metálicos,Ferro,4850497.74,317662.9,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2017,SP,Metálicos,Alumínio (Bauxita),680674.25,273501.77,t,Al2O3,248370.89,7381967.61,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Areia,24524392.83,0.0,-,,13769229.32,311454119.63,847.17,7261.6,90511.18,664419.5
2017,SP,Não-Metálicos,Argilas,11423564.94,0.0,-,,8341455.42,107043305.01,366289.02,2150581.43,1702548.57,9718138.82
2017,SP,Não-Metálicos,Caulim,155000.71,0.0,-,,11936.5,249220.5,0.0,0.0,11850.0,59250.0
2017,SP,Energéticos,Turfa,59751.82,0.0,-,,35017.82,5494906.34,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Rochas Ornamentais - Outras,31239.98,0.0,-,,31221.88,246806.4,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Rochas (Britadas) e Cascalho,58300354.15,0.0,-,,742438.29,16325833.4,56388.0,281940.0,15240.0,13146.89
2017,SP,Não-Metálicos,Saibro,289022.54,0.0,-,,287567.31,2646455.45,1414.0,1414.0,0.0,0.0
2017,SP,Não-Metálicos,Rochas Ornamentais,20605.11,0.0,-,,20867.4,2998698.62,0.0,0.0,0.0,0.0
2017,SP,Metálicos,Zircônio,0.0,0.0,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Dolomito e Magnesita,221109.95,0.0,-,,2661.08,27580.71,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Calcário,12461271.18,0.0,-,,739592.49,4944445.43,450.0,450.0,2428041.58,66688002.61
2017,SP,Não-Metálicos,Areias Industriais,4423022.05,0.0,-,,224208.95,7561159.42,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",1389.3,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Talco e outras Cargas Minerais,1015160.34,0.0,-,,405091.36,10371857.52,0.0,0.0,532.17,532.17
2017,SP,Não-Metálicos,Fosfato,9673032.64,3486379.47,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2017,SP,Não-Metálicos,Minerais Industriais (Outros),0.0,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2017,TO,Metálicos,Ouro,18537.41,22.01,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Saibro,1903.8,0.0,-,,1903.8,36748.16,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Talco e outras Cargas Minerais,2283.61,0.0,-,,43.58,9981.0,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Areias Industriais,82000.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Minerais Industriais (Outros),73.75,0.0,-,,35.0,350000.0,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Fosfato,1319970.86,88769.4,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Calcário,4073766.03,0.0,-,,94693.44,946934.4,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Areia,222452.6,0.0,-,,203716.08,4096113.15,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Argilas,2918520.56,0.0,-,,2712469.27,1897071.37,136387.24,1157599.51,28571.02,466933.0
2017,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,757323.11,0.0,-,,114901.96,2617514.96,0.0,0.0,0.0,0.0
2017,TO,Não-Metálicos,Gipsita,46608.92,0.0,-,,46608.92,745707.52,0.0,0.0,0.0,0.0
2018,AC,Não-Metálicos,Rochas (Britadas) e Cascalho,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,AC,Não-Metálicos,Areia,78038.94,0.0,-,,70194.45,879731.89,0.0,0.0,0.0,0.0
2018,AC,Não-Metálicos,Argilas,21440.0,0.0,-,,7478.95,31086.78,0.0,0.0,10658.79,124116.25
2018,AL,Não-Metálicos,Saibro,29119.0,0.0,-,,27442.5,99947.4,0.0,0.0,1584.0,4158.88
2018,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,1367844.66,0.0,-,,126213.94,2058040.34,0.0,0.0,171.0,8159.57
2018,AL,Não-Metálicos,Rochas Ornamentais - Outras,1111.65,0.0,-,,1111.65,153451.19,0.0,0.0,0.0,0.0
2018,AL,Não-Metálicos,Amianto,0.0,0.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2018,AL,Não-Metálicos,Calcário,245960.98,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,AL,Não-Metálicos,Sal,598868.87,0.0,-,,0.0,0.0,0.0,0.0,598868.87,7266762.07
2018,AL,Não-Metálicos,Areia,268911.51,0.0,-,,269329.03,5604063.93,0.0,0.0,0.0,0.0
2018,AL,Não-Metálicos,Argilas,343656.03,0.0,-,,147734.66,1843862.63,0.0,0.0,177424.45,771323.81
2018,AM,Metálicos,Columbita-Tantalita,6130428.13,12873.9,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,816466.55,0.0,-,,900.0,76500.0,0.0,0.0,23800.0,285600.0
2018,AM,Metálicos,Estanho,6130428.13,8582599.38,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2018,AM,Não-Metálicos,Argilas,209241.53,0.0,-,,147193.64,299267.0,0.0,0.0,62047.89,634445.62
2018,AM,Não-Metálicos,Calcário,1880.0,0.0,-,,1880.0,44198.8,0.0,0.0,0.0,0.0
2018,AM,Não-Metálicos,Areia,26613.76,0.0,-,,26183.76,623479.36,0.0,0.0,430.0,14000.0
2018,AP,Metálicos,Columbita-Tantalita,0.0,0.0,t,Ta2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,AP,Não-Metálicos,Areia,113967.01,0.0,-,,113888.01,2539289.82,0.0,0.0,0.0,0.0
2018,AP,Não-Metálicos,Caulim,427492.08,0.0,-,,0.0,0.0,427492.08,0.12,427492.08,0.12
2018,AP,Metálicos,Manganês,0.0,0.0,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2018,AP,Não-Metálicos,Argilas,19342.0,0.0,-,,0.0,0.0,19342.0,1808929.86,0.0,0.0
2018,AP,Não-Metálicos,Saibro,11669.4,0.0,-,,11669.4,32300.15,0.0,0.0,0.0,0.0
2018,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,146538.38,0.0,-,,14221.9,573233.0,0.0,0.0,0.0,0.0
2018,AP,Metálicos,Ferro,0.0,0.0,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2018,AP,Metálicos,Cromo,139480.0,30685.0,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2018,AP,Metálicos,Ouro,2897925.51,4163.16,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2018,AP,Metálicos,Estanho,4.0,4000.0,kg,Sn,4.0,80000.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Gipsita,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Ouro,3483426.46,7062.43,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Rochas Ornamentais - Outras,15603.27,0.0,-,,11964.95,3437899.47,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Berílio,8.5,0.04,t,BeO,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Sal,628463.08,0.0,-,,0.0,0.0,0.0,0.0,628463.08,46631910.15
2018,BA,Não-Metálicos,Rochas Ornamentais,377688.04,0.0,-,,222225.73,141537248.52,49.66,7398.0,1623.54,3906539.37
2018,BA,Não-Metálicos,Diatomita,20162.25,0.0,-,,0.0,0.0,0.0,0.0,20939.61,865108.59
2018,BA,Não-Metálicos,Talco e outras Cargas Minerais,34917.52,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Gemas e Diamantes,Diamante,1120167.29,204873.51,ct,,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Bário,18447.71,17378.24,t,BaSO4,12817.41,4037800.56,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",5600.94,0.0,-,,4175.53,553093.0,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Cobre,2278980.24,35458.31,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Areia,1930663.92,0.0,-,,1700398.56,22716463.04,0.0,0.0,25745.5,108199.82
2018,BA,Não-Metálicos,"Geodos, Ágatas, Calcedônia, etc",620.0,0.62,t,,581.01,2028602.15,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Ferro,90650.4,42294.42,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Argilas,1462379.46,0.0,-,,174949.4,2026973.0,28886.68,1241613.47,944726.39,4047483.82
2018,BA,Não-Metálicos,Fosfato,479030.55,107001.65,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Grafita,362216.0,23364.0,t,,362216.0,4346592.0,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Cromo,1356944.99,244889.21,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Dolomito e Magnesita,1667448.18,0.0,-,,56.0,37463.37,0.0,0.0,0.0,0.0
2018,BA,Metálicos,Manganês,11002.0,3791.15,t,Mn,10522.13,1085896.7,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Saibro,118435.9,0.0,-,,149822.8,188929.44,0.0,0.0,3908.0,4885.0
2018,BA,Metálicos,Vanádio,822795.0,13905.24,t,V,0.0,0.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Quartzo (Cristal) e outros Piezelétricos,4332.0,0.0,-,,4286.8,4912885.34,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Areias Industriais,436332.39,0.0,-,,66198.38,5740482.13,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Caulim,25000.0,0.0,-,,25000.0,443750.0,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Calcário,1809548.88,0.0,-,,171949.78,1579797.16,0.0,0.0,0.0,0.0
2018,BA,Gemas e Diamantes,Gemas,46513.98,130426.27,kg,,280.75,12624397.49,0.0,0.0,0.0,0.0
2018,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,7836265.8,0.0,-,,187893.73,2064768.97,0.0,0.0,239378.6,2845534.61
2018,BA,Metálicos,Titânio,538.0,0.8,t,TiO2,533.59,2661014.1,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Gipsita,69146.57,0.0,-,,69146.57,2355583.0,0.0,0.0,0.0,0.0
2018,CE,Metálicos,Manganês,234750.0,31508.74,t,Mn,0.0,0.0,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Areia,544059.05,0.0,-,,619450.63,5431295.64,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Rochas Ornamentais - Outras,28345.23,0.0,-,,12075.34,5654683.97,0.0,0.0,15005.0,2126958.75
2018,CE,Não-Metálicos,Calcário,4680277.69,0.0,-,,163567.73,1071662.56,0.0,0.0,0.0,0.0
2018,CE,Metálicos,Ferro,3360.68,2073.12,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Rochas Ornamentais,118332.67,0.0,-,,79589.43,101255044.73,0.0,0.0,2084.13,1208743.31
2018,CE,Não-Metálicos,Areias Industriais,45113.99,0.0,-,,0.0,0.0,0.0,0.0,18826.42,115984.43
2018,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,4424468.54,0.0,-,,1000.0,15000.0,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Fosfato,0.0,0.0,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Mica,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Talco e outras Cargas Minerais,10720.0,0.0,-,,10676.17,935465.78,0.0,0.0,0.0,0.0
2018,CE,Não-Metálicos,Argilas,1958403.89,0.0,-,,263865.49,1849689.82,130273.55,2244505.37,1610276.98,10622428.35
2018,CE,Não-Metálicos,Dolomito e Magnesita,192818.61,0.0,-,,191818.61,5459365.69,0.0,0.0,1000.0,13213.5
2018,CE,Não-Metálicos,Saibro,1990.0,0.0,-,,1990.0,13640.0,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Areia,392800.0,0.0,-,,73132.49,1754020.64,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Argilas,156294.14,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Calcário,3679203.38,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Rochas (Britadas) e Cascalho,201869.0,0.0,-,,16896.0,96057.44,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Areias Industriais,0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,DF,Não-Metálicos,Dolomito e Magnesita,1556677.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,ES,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",1920.0,0.0,-,,1920.0,4800.0,0.0,0.0,0.0,0.0
2018,ES,Metálicos,Alumínio (Bauxita),0.0,0.0,t,Al2O3,0.0,0.0,0.0,0.0,0.0,0.0
2018,ES,Não-Metálicos,Areia,1447899.47,0.0,-,,1382516.78,16890365.71,5339.7,48386.8,900.0,3010.0
2018,ES,Não-Metálicos,Calcário,1886548.94,0.0,-,,1637583.96,20967801.75,0.0,0.0,200089.31,994229.02
2018,ES,Metálicos,Titânio,562.0,562.0,t,TiO2,562.0,7900.0,0.0,0.0,0.0,0.0
2018,ES,Não-Metálicos,Saibro,109283.48,0.0,-,,71696.12,519145.16,29523.36,42277.37,0.0,0.0
2018,ES,Não-Metálicos,Rochas (Britadas) e Cascalho,4244115.03,0.0,-,,28086.47,1740652.59,0.0,0.0,15342.66,132532.41
2018,ES,Não-Metálicos,Rochas Ornamentais - Outras,3535.83,0.0,-,,4728.74,2251250.02,0.0,0.0,0.0,0.0
2018,ES,Não-Metálicos,Areias Industriais,13903.41,0.0,-,,13889.87,556019.82,13.54,473.76,0.0,0.0
2018,ES,Não-Metálicos,Rochas Ornamentais,2224149.89,0.0,-,,2092114.08,505865418.28,2985.9,1474376.92,34413.04,5664988.84
2018,ES,Não-Metálicos,Argilas,430557.82,0.0,-,,226869.56,4180211.61,152311.24,1059241.25,40437.36,306725.04
2018,GO,Gemas e Diamantes,Gemas,2513.75,325.09,kg,,1693.75,2307660.51,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Argilas,357873.96,0.0,-,,108084.16,423473.01,27760.0,56136.0,167336.63,1375334.48
2018,GO,Metálicos,Alumínio (Bauxita),1236659.9,655887.5,t,Al2O3,0.0,0.0,0.0,0.0,32827.95,853552.7
2018,GO,Não-Metálicos,Saibro,10216.61,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Rochas Ornamentais,39967.54,0.0,-,,32232.78,18419083.38,0.0,0.0,4943.73,1582777.07
2018,GO,Metálicos,Níquel,4675605.94,67697.7,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Ferro,15591.96,8952.9,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Manganês,112898.56,44212.99,t,Mn,17108.74,7427247.64,0.0,0.0,740.0,740.0
2018,GO,Não-Metálicos,Vermiculita e Perlita,53305.0,46757.2,t,,46757.2,56676321.25,0.12,1903314.95,2258.0,66446.64
2018,GO,Metálicos,Nióbio,14525045.42,66184.24,t,Nb2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Prata,820917.0,152.01,kg,Ag,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Areia,1736413.65,0.0,-,,1227989.67,25446255.57,0.0,0.0,840.0,15134.5
2018,GO,Não-Metálicos,Bário,6144806.8,52845.33,t,BaSO4,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Calcário,8399124.18,0.0,-,,106728.07,4382435.99,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Titânio,278.97,114.84,t,TiO2,278.97,34993.58,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,7172205.08,0.0,-,,93055.06,633811.59,29619.03,46591.74,20883.4,70095.0
2018,GO,Não-Metálicos,Rochas Ornamentais - Outras,20.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Dolomito e Magnesita,607999.87,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Talco e outras Cargas Minerais,700.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Areias Industriais,8811.52,0.0,-,,8811.52,17623.04,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Fosfato,16012706.98,2219206.03,t,P2O5,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Estanho,0.0,0.0,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Não-Metálicos,Amianto,1723517.84,130470.0,t,,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Ouro,37026652.65,13670.7,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2018,GO,Metálicos,Cobre,34549625.56,88352.47,t,Cu,0.0,0.0,0.0,0.0,0.0,0.0
2018,MA,Metálicos,Ferro,6857.46,3428.73,t,Fe,0.0,0.0,0.0,0.0,0.0,0.0
2018,MA,Não-Metálicos,Calcário,165340.01,0.0,-,,13508.33,507313.95,0.0,0.0,121312.07,6673013.43
2018,MA,Metálicos,Ouro,753184.54,825.99,kg,Au,0.0,0.0,0.0,0.0,0.0,0.0
2018,MA,Não-Metálicos,Areia,1109865.73,0.0,-,,1001860.41,11796753.91,17746.96,254398.82,26287.0,113769.0
2018,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,2850748.03,0.0,-,,37947.96,1871249.01,15629.75,224549.27,0.0,0.0
2018,MA,Não-Metálicos,Saibro,329052.6,0.0,-,,50224.6,246132.69,0.0,0.0,278828.0,348546.8
2018,MA,Não-Metálicos,Gipsita,493895.73,0.0,-,,87099.52,1654886.51,0.0,0.0,0.0,0.0
2018,MA,Não-Metálicos,Argilas,625358.86,0.0,-,,78295.3,351711.82,63058.49,942487.1,449662.09,2943005.83
2018,MG,Metálicos,Zircônio,0.0,0.0,t,ZrSiO4,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Monazita e Terras-Raras,0.0,0.0,t,ETR,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Estanho,819804.81,327921.93,kg,Sn,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Níquel,0.0,0.0,t, Ni,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Cromo,0.0,0.0,t,Cr2O3,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Não-Metálicos,Minerais Industriais (Outros),0.0,0.0,-,,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Não-Metálicos,Potássio,105452.0,10396.66,t,K2O,86104.09,1469440.61,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Berílio,30.0,0.0,t,BeO,0.02,137607.98,0.0,0.0,0.0,0.0
2018,MG,Metálicos,Prata,49077179.59,6519.62,kg,Ag,0.0,0.0,0.0,0.0,0.0,0.0
2018,MG,Não-Metálicos,Areia,4710032.6,0.0,-,,4204803.48,88696574.61,4078.5,26745.0,5654.47,91488.82
2018,MG,Gemas e Diamantes,Gemas,180247.19,7329.04,kg,,85.45,13949534.36,0.0,0.0,0.0,0.0
