Ano base,UF,Classe Substância,Substância Mineral,Quantidade Produção,Unidade de Medida - Produção,Quantidade Contido,Unidade de Medida - Contido,Indicação Contido,Quantidade Venda,Unidade de Medida - Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Unidade de Medida - Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2018,GO,Não-Metálicos,Vermiculita e Perlita,53305.0,t,52372.64,t,,46757.2,t,56676321.25,5616,t,1903314.95,0.0,t,0.0
2018,MA,Não-Metálicos,Areia,12697.92,t,0.0,-,,12697.92,t,147092.71,0,t,0.0,0.0,t,0.0
2018,MA,Não-Metálicos,Argilas,117543.81,t,0.0,-,,89901.91,t,418418.0,"27641,900000000001",t,372219.36,0.0,t,0.0
2018,MA,Não-Metálicos,Calcário,25333.1,t,0.0,-,,25079.96,t,23161136.05,0,t,0.0,0.0,t,0.0
2018,MA,Não-Metálicos,Gipsita,406796.21,t,0.0,-,,406796.21,t,19355857.21,0,t,0.0,0.0,t,0.0
2018,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,2940143.09,t,0.0,-,,2703184.28,t,79195263.49,"412,5",t,21155.0,0.0,t,0.0
2018,MG,Gemas e Diamantes,Diamante,4330.5,ct,4263.96,ct,,3122.92,ct,19893238.22,"108,00000000000045",ct,6299.54,0.0,ct,0.0
2018,MG,Gemas e Diamantes,Gemas,245.22,kg,205.85,kg,,158.0,kg,28205648.93,0,kg,0.0,0.0,kg,0.0
2018,MG,Metálicos,Alumínio (Bauxita),1365843.47,t,573795.07,t,Al2O3,45441.81,t,9409728.31,0,t,0.0,1328283.36,t,78906109.67
2018,MG,Metálicos,Chumbo,15779.81,t,7267.04,t,Pb,14555.29,t,55177176.53,0,t,0.0,0.0,t,0.0
2018,MG,Metálicos,Columbita-Tantalita,560.39,t,141.07,t,Ta2O5,446.18,t,99928941.02,0,t,0.0,0.0,t,0.0
2018,MG,Metálicos,Estanho,203617.0,kg,49638.0,kg,Sn,62730.0,kg,4201124.82,0,kg,0.0,0.0,kg,0.0
2018,MG,Metálicos,Ferro,252413603.99,t,158933438.68,t,Fe,196539672.45,t,31946479683.59,0,t,0.0,51923150.69,t,4462462935.07
2018,MG,Metálicos,Lítio,17354.0,t,786.1,t,Li2O,2271.0,t,5413568.01,0,t,0.0,10922.58,t,11262812.38
2018,MG,Metálicos,Manganês,303162.4,t,71310.94,t,Mn,202368.39,t,19123150.7,0,t,0.0,123354.0,t,21686185.57
2018,MG,Metálicos,Nióbio,129412.0,t,80833.0,t,Nb2O5,121445.16,t,273564620.2,0,t,0.0,0.0,t,0.0
2018,MG,Metálicos,Ouro,32316.65,kg,32316.65,kg,Au,31699.04,kg,4648978636.55,0,kg,0.0,0.0,kg,0.0
2018,MG,Metálicos,Prata,3815.19,kg,3815.19,kg,Ag,3822.7,kg,6868820.17,0,kg,0.0,0.0,kg,0.0
2018,MG,Metálicos,Titânio,2.51,t,2.39,t,TiO2,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2018,MG,Metálicos,Zinco,421730.54,t,169772.85,t,Zn,53667.23,t,132920069.44,0,t,0.0,357626.24,t,277848086.61
2018,MG,Não-Metálicos,Areia,506116.22,t,0.0,-,,497710.36,t,14052114.84,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,Areias Industriais,523341.47,t,0.0,-,,144840.13,t,17216003.96,"19589,84",t,237041.06,356452.04,t,14523324.84
2018,MG,Não-Metálicos,Argilas,1476926.97,t,0.0,-,,313649.65,t,67258311.74,"451624,46000000002",t,1373766.18,712694.67,t,4138508.71
2018,MG,Não-Metálicos,Calcário,36503337.36,t,0.0,-,,14028769.19,t,524441033.99,"6134199,6799999997",t,28416683.67,16875077.44,t,279806484.61
2018,MG,Não-Metálicos,Cianita e outros minerais refratários,352.0,t,0.0,-,,185.01,t,290622.08,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,Enxofre,184290.02,t,60176.33,t,S,177256.5,t,75099167.0,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",212059.61,t,0.0,-,,203169.76,t,35200529.25,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,Fosfato,2860211.59,t,993495.22,t,P2O5,7341.24,t,3481308.55,"476840,39000000001",t,317507019.87,2539620.64,t,999165279.3
2018,MG,Não-Metálicos,Grafita,78980.9,t,68232.58,t,,81613.32,t,270345090.54,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,Rochas (Britadas) e Cascalho,17540040.63,t,0.0,-,,17083086.98,t,519591367.12,"180519,65999999997",t,1436143.9,116020.73,t,4470528.48
2018,MG,Não-Metálicos,Rochas Ornamentais,152.97,t,0.0,-,,100.97,t,141320.17,0,t,0.0,0.0,t,0.0
2018,MG,Não-Metálicos,Talco e outras Cargas Minerais,262286.69,t,0.0,-,,208860.09,t,61792272.66,"19418,490000000002",t,3180483.47,0.0,t,0.0
2018,MS,Metálicos,Ferro,3916752.45,t,2538637.11,t,Fe,3998985.23,t,616238825.38,0,t,0.0,0.0,t,0.0
2018,MS,Metálicos,Manganês,670244.0,t,278742.03,t,Mn,632330.0,t,396900166.69,0,t,0.0,0.0,t,0.0
2018,MS,Não-Metálicos,Areia,273290.9,t,0.0,-,,277177.6,t,5377348.53,0,t,0.0,0.0,t,0.0
2018,MS,Não-Metálicos,Argilas,226574.51,t,0.0,-,,91706.46,t,2448702.35,"123816,22999999998",t,2216295.06,6922.25,t,3295.95
2018,MS,Não-Metálicos,Calcário,4002304.2,t,0.0,-,,3416251.28,t,157329135.05,0,t,0.0,674820.17,t,12367212.13
2018,MS,Não-Metálicos,Fosfato,13036.0,t,1903.65,t,P2O5,12691.0,t,2746913.9,0,t,0.0,0.0,t,0.0
2018,MS,Não-Metálicos,Rochas (Britadas) e Cascalho,4124860.97,t,0.0,-,,3713967.04,t,122329115.12,"147864,81999999998",t,2000253.66,14427.8,t,288554.72
2018,MS,Não-Metálicos,Talco e outras Cargas Minerais,111368.05,t,0.0,-,,0.0,t,0.0,0,t,0.0,111368.05,t,2235062.05
2018,MT,Gemas e Diamantes,Diamante,29847.69,ct,29769.42,ct,,26454.59,ct,6238962.42,0,ct,0.0,0.0,ct,0.0
2018,MT,Metálicos,Estanho,295561.0,kg,198025.87,kg,Sn,295561.0,kg,256399.0,0,kg,0.0,0.0,kg,0.0
2018,MT,Metálicos,Manganês,22800.0,t,9120.0,t,Mn,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2018,MT,Metálicos,Ouro,9060.77,kg,9060.62,kg,Au,8997.31,kg,1231941714.21,"1,0000000000000001E-5",kg,464452.5,9.8,kg,464452.5
2018,MT,Não-Metálicos,Areia,80722.34,t,0.0,-,,79776.54,t,1924306.09,0,t,0.0,0.0,t,0.0
2018,MT,Não-Metálicos,Argilas,2027035.81,t,0.0,-,,1991779.89,t,9070000.07,0,t,0.0,1124825.2,t,1589671.13
2018,MT,Não-Metálicos,Calcário,8750442.62,t,0.0,-,,7130756.68,t,402707184.93,"1151858,46",t,904440.0,491059.39,t,8969500.42
2018,MT,Não-Metálicos,Dolomito e Magnesita,2065155.44,t,0.0,-,,1980853.0,t,94024045.03,0,t,0.0,0.0,t,0.0
2018,MT,Não-Metálicos,Rochas (Britadas) e Cascalho,3867075.68,t,0.0,-,,3752837.94,t,125177285.39,"10208,799999999999",t,458752.22,0.0,t,0.0
2018,PA,Metálicos,Alumínio (Bauxita),27300460.53,t,13322525.03,t,Al2O3,27592710.9,t,3407150743.58,0,t,0.0,0.0,t,0.0
2018,PA,Metálicos,Cobre,972184.64,t,297060.57,t,Cu,964296.93,t,7843934301.16,0,t,0.0,0.0,t,0.0
2018,PA,Metálicos,Estanho,5375852.42,kg,4028479.0,kg,Sn,4232639.0,kg,61852504.24,0,kg,0.0,0.0,kg,0.0
2018,PA,Metálicos,Ferro,193640383.0,t,125822249.05,t,Fe,196193436.0,t,35047452158.52,0,t,0.0,3232754.0,t,173176289.45
2018,PA,Metálicos,Manganês,2037856.93,t,872437.31,t,Mn,2414589.75,t,1416761119.26,0,t,0.0,0.0,t,0.0
2018,PA,Metálicos,Níquel,82108.38,t,22944.37,t, Ni,77732.55,t,940425322.89,0,t,0.0,0.0,t,0.0
2018,PA,Metálicos,Ouro,4894.39,kg,4883.08,kg,Au,4791.98,kg,630884548.0,"466,13047999999998",kg,61939232.44,466.13,kg,61939232.44
2018,PA,Metálicos,Prata,287.02,kg,287.02,kg,Ag,311.99,kg,725929.22,0,kg,0.0,0.0,kg,0.0
2018,PA,Não-Metálicos,Areia,210.22,t,0.0,-,,210.22,t,15377.84,0,t,0.0,0.0,t,0.0
2018,PA,Não-Metálicos,Areias Industriais,40712.61,t,0.0,-,,0.0,t,0.0,0,t,0.0,40712.61,t,9305541.02
2018,PA,Não-Metálicos,Argilas,102669.13,t,0.0,-,,48631.13,t,121577.82,12300,t,220260.0,50940.41,t,878847.65
2018,PA,Não-Metálicos,Calcário,2006678.94,t,0.0,-,,378285.01,t,19472775.07,0,t,0.0,1392168.33,t,25449519.67
2018,PA,Não-Metálicos,Caulim,1283831.2,t,0.0,-,,1243020.83,t,565530049.29,0,t,0.0,0.0,t,0.0
2018,PA,Não-Metálicos,Fosfato,98520.0,t,23802.43,t,P2O5,76578.7,t,44072136.52,0,t,0.0,0.0,t,0.0
2018,PA,Não-Metálicos,Rochas (Britadas) e Cascalho,1383763.8,t,0.0,-,,1325665.23,t,67512880.34,"177,55000000000001",t,2814.0,0.0,t,0.0
2018,PB,Metálicos,Titânio,123267.46,t,68701.3,t,TiO2,68567.26,t,45690962.26,0,t,0.0,4475.81,t,2196593.2
2018,PB,Metálicos,Zircônio,16960.5,t,10948.45,t,ZrSiO4,15761.0,t,99066021.76,0,t,0.0,0.0,t,0.0
2018,PB,Não-Metálicos,Areias Industriais,169846.47,t,0.0,-,,18519.07,t,158536.36,0,t,0.0,151744.77,t,6319657.4
2018,PB,Não-Metálicos,Argilas,354389.58,t,0.0,-,,338446.44,t,181888511.74,0,t,0.0,57929.56,t,383710.96
2018,PB,Não-Metálicos,Calcário,3166860.86,t,0.0,-,,1532517.04,t,46387915.68,0,t,0.0,1636325.95,t,30587646.09
2018,PB,Não-Metálicos,Cianita e outros minerais refratários,385.79,t,0.0,-,,868.5,t,1125927.74,0,t,0.0,0.0,t,0.0
2018,PB,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",148708.21,t,0.0,-,,148708.21,t,6042217.69,0,t,0.0,0.0,t,0.0
2018,PB,Não-Metálicos,Rochas (Britadas) e Cascalho,918634.62,t,0.0,-,,859356.68,t,27782995.39,0,t,0.0,0.0,t,0.0
2018,PB,Não-Metálicos,Rochas Ornamentais,6684.06,t,0.0,-,,6288.63,t,10598160.45,"283,02999999999997",t,275048.18,0.0,t,0.0
2018,PE,Metálicos,Ouro,2.58,kg,2.58,kg,Au,2.58,kg,335862.29,0,kg,0.0,0.0,kg,0.0
2018,PE,Não-Metálicos,Areia,17300.0,t,0.0,-,,17300.0,t,135500.0,0,t,0.0,0.0,t,0.0
2018,PE,Não-Metálicos,Areias Industriais,155446.61,t,0.0,-,,4230.0,t,48264.3,0,t,0.0,115830.06,t,8245347.96
2018,PE,Não-Metálicos,Argilas,62796.22,t,0.0,-,,16599.45,t,1465333.16,0,t,0.0,43712.77,t,500647.54
2018,PE,Não-Metálicos,Calcário,50809.43,t,0.0,-,,18611.15,t,249211.5,0,t,0.0,32198.28,t,419457.86
2018,PE,Não-Metálicos,Dolomito e Magnesita,117.93,t,0.0,-,,117.93,t,18537.92,0,t,0.0,0.0,t,0.0
2018,PE,Não-Metálicos,Gipsita,702851.29,t,0.0,-,,488938.87,t,27154490.12,0,t,0.0,100946.66,t,9095146.06
2018,PE,Não-Metálicos,Rochas (Britadas) e Cascalho,4105598.35,t,0.0,-,,3958662.69,t,106854151.31,0,t,0.0,21023.78,t,525594.79
2018,PE,Não-Metálicos,Vermiculita e Perlita,3403.4,t,170.68,t,,1311.19,t,2848400.0,0,t,0.0,0.0,t,0.0
2018,PI,Gemas e Diamantes,Gemas,1.0,kg,1.0,kg,,1.0,kg,1000.0,0,kg,0.0,0.0,kg,0.0
2018,PI,Não-Metálicos,Argilas,16001.02,t,0.0,-,,554.22,t,76755.76,"3177,5500000000002",t,58275.36,6646.8,t,317753.83
2018,PI,Não-Metálicos,Calcário,594968.87,t,0.0,-,,594968.87,t,37942832.41,0,t,0.0,0.0,t,0.0
2018,PI,Não-Metálicos,Dolomito e Magnesita,37979.27,t,0.0,-,,37979.27,t,2596405.54,0,t,0.0,0.0,t,0.0
2018,PI,Não-Metálicos,Rochas (Britadas) e Cascalho,890090.1,t,0.0,-,,732777.77,t,30002156.65,0,t,0.0,4251.0,t,178542.0
2018,PI,Não-Metálicos,Saibro,19157.51,t,0.0,-,,19156.51,t,510770.78,0,t,0.0,0.0,t,0.0
2018,PR,Energéticos,Carvão Mineral,111697.03,t,0.0,-,,111697.03,t,40511932.63,0,t,0.0,0.0,t,0.0
2018,PR,Metálicos,Ouro,289.61,kg,289.58,kg,Au,287.87,kg,42799350.0,0,kg,0.0,0.0,kg,0.0
2018,PR,Metálicos,Prata,41.13,kg,41.09,kg,Ag,47.0,kg,98700.0,0,kg,0.0,0.0,kg,0.0
2018,PR,Não-Metálicos,Areia,2279574.34,t,0.0,-,,2218359.8,t,36969187.68,"16450,139999999999",t,107956.32,35848.0,t,860352.0
2018,PR,Não-Metálicos,Areias Industriais,1128.0,t,0.0,-,,1128.0,t,18321.3,0,t,0.0,0.0,t,0.0
2018,PR,Não-Metálicos,Argilas,226463.53,t,0.0,-,,34009.16,t,7332791.79,"26233,330000000002",t,222923.42,166181.48,t,1558103.71
2018,PR,Não-Metálicos,Calcário,12232539.95,t,0.0,-,,2911293.45,t,94996390.39,"2225454,8999999999",t,38824573.84,7039315.38,t,90097693.75
2018,PR,Não-Metálicos,Caulim,2789.54,t,0.0,-,,2789.54,t,1006984.52,0,t,0.0,0.0,t,0.0
2018,PR,Não-Metálicos,Dolomito e Magnesita,326752.76,t,0.0,-,,315485.92,t,5167733.71,0,t,0.0,0.0,t,0.0
2018,PR,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",82339.73,t,0.0,-,,0.0,t,0.0,0,t,0.0,88240.62,t,3655230.55
2018,PR,Não-Metálicos,Fluorita e Criolita,23895.17,t,19405.58,t,,24035.83,t,23442444.41,0,t,0.0,0.0,t,0.0
2018,PR,Não-Metálicos,Rochas (Britadas) e Cascalho,16775595.39,t,0.0,-,,14561654.25,t,367582579.66,"1225651,95",t,23008748.0,486677.36,t,9122679.86
2018,PR,Não-Metálicos,Rochas Ornamentais,9771.6,t,0.0,-,,7921.56,t,439477.29,0,t,0.0,1828.34,t,1880852.13
2018,PR,Não-Metálicos,Talco e outras Cargas Minerais,404688.96,t,0.0,-,,39306.01,t,10560324.97,0,t,0.0,365507.79,t,3502299.34
2018,RJ,Metálicos,Monazita e Terras-Raras,800.0,t,800.0,t,ETR,800.0,t,1441865.0,0,t,0.0,0.0,t,0.0
2018,RJ,Metálicos,Titânio,6090.0,t,6090.0,t,TiO2,6090.0,t,3893442.68,0,t,0.0,0.0,t,0.0
2018,RJ,Metálicos,Zircônio,883.0,t,883.0,t,ZrSiO4,883.0,t,2348538.7,0,t,0.0,0.0,t,0.0
2018,RJ,Não-Metálicos,Areia,130140.48,t,0.0,-,,130140.48,t,1866608.05,0,t,0.0,0.0,t,0.0
2018,RJ,Não-Metálicos,Argilas,62184.76,t,0.0,-,,2906.83,t,423912.72,0,t,0.0,59277.93,t,388588.73
2018,RJ,Não-Metálicos,Calcário,1747164.54,t,0.0,-,,97655.63,t,9653100.9,0,t,0.0,1648403.35,t,23633580.47
2018,RJ,Não-Metálicos,Fluorita e Criolita,4300.0,t,4300.0,t,,4173.09,t,2950818.79,0,t,0.0,0.0,t,0.0
2018,RJ,Não-Metálicos,Rochas (Britadas) e Cascalho,11813854.68,t,0.0,-,,11420251.83,t,320179330.54,0,t,0.0,123843.58,t,3559858.98
2018,RJ,Não-Metálicos,Rochas Ornamentais - Outras,16252.77,t,0.0,-,,16252.77,t,566534.1,0,t,0.0,16252.77,t,566534.1
2018,RN,Gemas e Diamantes,Gemas,118.46,kg,118.46,kg,,43.73,kg,7444525.98,0,kg,0.0,0.0,kg,0.0
2018,RN,Metálicos,Ferro,0.0,t,0.0,t,Fe,17525.94,t,851295.28,0,t,0.0,0.0,t,0.0
2018,RN,Metálicos,Ouro,6.27,kg,6.27,kg,Au,4.72,kg,698693.79,0,kg,0.0,0.0,kg,0.0
2018,RN,Metálicos,Tungstênio,473.98,t,345.75,t,WO3,479.3,t,26876089.75,0,t,0.0,0.0,t,0.0
2018,RN,Não-Metálicos,Areias Industriais,553.0,t,0.0,-,,553.0,t,152700.0,0,t,0.0,0.0,t,0.0
2018,RN,Não-Metálicos,Argilas,56436.68,t,0.0,-,,0.0,t,0.0,"56436,68",t,39505.68,0.0,t,0.0
2018,RN,Não-Metálicos,Calcário,1726272.7,t,0.0,-,,48431.92,t,7250989.14,"1677840,78",t,29745042.48,0.0,t,0.0
2018,RN,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",7799.02,t,0.0,-,,7799.02,t,3264757.35,0,t,0.0,0.0,t,0.0
2018,RN,Não-Metálicos,Gipsita,2336.82,t,0.0,-,,0.0,t,0.0,"2336,8200000000002",t,75479.29,0.0,t,0.0
2018,RN,Não-Metálicos,Rochas (Britadas) e Cascalho,851645.38,t,0.0,-,,790250.91,t,25858921.16,"6495,6999999999998",t,105230.34,0.0,t,0.0
2018,RN,Não-Metálicos,Rochas Ornamentais,7871.43,t,0.0,-,,6021.14,t,19911830.89,0,t,0.0,0.0,t,0.0
2018,RO,Metálicos,Columbita-Tantalita,509.44,t,285.65,t,Nb2O5,346.96,t,13552888.67,0,t,0.0,246.89,t,16746736.67
2018,RO,Metálicos,Columbita-Tantalita,1.96,t,0.61,t,Ta2O5,5.31,t,277365.42,0,t,0.0,0.0,t,0.0
2018,RO,Metálicos,Estanho,9757093.66,kg,6539780.85,kg,Sn,7238016.3,kg,248659895.43,"1062043,6299999999",kg,40639319.13,326950.0,kg,12745896.88
2018,RO,Metálicos,Manganês,37208.78,t,18232.3,t,Mn,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2018,RO,Metálicos,Ouro,734.89,kg,734.89,kg,Au,734.89,kg,99099684.62,0,kg,0.0,0.0,kg,0.0
2018,RO,Metálicos,Titânio,69.08,t,1245.6,t,TiO2,20.44,t,433723.0,0,t,0.0,0.0,t,0.0
2018,RO,Não-Metálicos,Areia,30114.92,t,0.0,-,,26947.22,t,1338078.38,0,t,0.0,0.0,t,0.0
2018,RO,Não-Metálicos,Argilas,80.0,t,0.0,-,,76.5,t,2100.0,0,t,0.0,0.0,t,0.0
2018,RO,Não-Metálicos,Calcário,377899.0,t,0.0,-,,0.0,t,0.0,0,t,0.0,360658.0,t,19451195.0
2018,RO,Não-Metálicos,Rochas (Britadas) e Cascalho,1235233.43,t,0.0,-,,919635.41,t,50424104.02,"91700,260000000009",t,2120228.29,0.0,t,0.0
2018,RO,Não-Metálicos,Saibro,859.0,t,0.0,-,,859.0,t,5426.84,0,t,0.0,0.0,t,0.0
2018,RR,Não-Metálicos,Areia,3100.0,t,0.0,-,,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2018,RR,Não-Metálicos,Rochas (Britadas) e Cascalho,121804.84,t,0.0,-,,85349.84,t,3613289.93,36455,t,907729.5,0.0,t,0.0
2018,RS,Energéticos,Carvão Mineral,2522690.83,t,0.0,-,,2353158.39,t,343023567.41,0,t,0.0,0.0,t,0.0
2018,RS,Não-Metálicos,Areia,37583.01,t,0.0,-,,27893.73,t,538541.0,0,t,0.0,0.0,t,0.0
2018,RS,Não-Metálicos,Areias Industriais,54101.3,t,0.0,-,,54101.3,t,1743994.03,0,t,0.0,0.0,t,0.0
2018,RS,Não-Metálicos,Argilas,6672.4,t,0.0,-,,63908.9,t,69940.5,"247,5",t,32657.24,0.0,t,0.0
2018,RS,Não-Metálicos,Calcário,3421150.05,t,0.0,-,,3195534.1,t,170130067.57,0,t,0.0,216291.25,t,4890332.05
2018,RS,Não-Metálicos,Caulim,74766.13,t,0.0,-,,70207.13,t,7837627.89,0,t,0.0,0.0,t,0.0
2018,RS,Não-Metálicos,Rochas (Britadas) e Cascalho,15046662.2,t,0.0,-,,12286954.32,t,299312812.95,"621067,04000000004",t,6758498.78,2042062.18,t,32255669.87
2018,RS,Não-Metálicos,Saibro,75427.5,t,0.0,-,,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2018,SC,Energéticos,Carvão Mineral,2157866.86,t,0.0,-,,2182969.48,t,592698398.97,0,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,Areia,320934.0,t,0.0,-,,277662.44,t,7230944.9,0,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,Areias Industriais,1139043.16,t,0.0,-,,1140621.88,t,73391693.0,0,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,Argilas,149679.33,t,0.0,-,,0.0,t,0.0,0,t,0.0,149912.73,t,5981633.17
2018,SC,Não-Metálicos,Calcário,2407252.3,t,0.0,-,,971912.13,t,46634333.07,0,t,0.0,1434722.6,t,25870421.46
2018,SC,Não-Metálicos,Caulim,30566.69,t,0.0,-,,30566.69,t,7907394.69,0,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",139896.39,t,0.0,-,,148840.79,t,26615478.39,0,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,Rochas (Britadas) e Cascalho,17408429.05,t,0.0,-,,15391729.42,t,376813432.03,"822745,23999999999",t,19555799.0,1019587.32,t,12929381.46
2018,SC,Não-Metálicos,Rochas Ornamentais - Outras,66110.15,t,0.0,-,,66489.79,t,275983.74,50,t,0.0,0.0,t,0.0
2018,SC,Não-Metálicos,Saibro,238521.83,t,0.0,-,,184352.03,t,2011332.16,"59415,029999999999",t,626732.09,0.0,t,0.0
2018,SE,Não-Metálicos,Argilas,163771.7,t,0.0,-,,0.0,t,0.0,0,t,0.0,163771.7,t,1747805.77
2018,SE,Não-Metálicos,Calcário,3508511.29,t,0.0,-,,389749.63,t,6635092.55,0,t,0.0,2964787.07,t,24295837.77
2018,SE,Não-Metálicos,Potássio,344253.25,t,201181.59,t,K2O,346909.28,t,397766494.88,0,t,0.0,0.0,t,0.0
2018,SE,Não-Metálicos,Rochas (Britadas) e Cascalho,847702.87,t,0.0,-,,787212.53,t,24099386.4,0,t,0.0,0.0,t,0.0
2018,SP,Energéticos,Turfa,13988.0,t,0.0,-,,0.0,t,0.0,0,t,0.0,11228.95,t,265658.47
2018,SP,Metálicos,Ferro,414305.9,t,312303.79,t,Fe,148770.38,t,2107908.19,0,t,0.0,0.0,t,0.0
2018,SP,Não-Metálicos,Areia,9031535.05,t,0.0,-,,8973222.4,t,230995394.84,0,t,0.0,0.0,t,0.0
2018,SP,Não-Metálicos,Areias Industriais,4513090.79,t,0.0,-,,4051002.31,t,233415679.38,0,t,0.0,446049.77,t,12034946.11
2018,SP,Não-Metálicos,Argilas,1307565.89,t,0.0,-,,1004644.47,t,35564288.42,0,t,0.0,341858.92,t,6056209.13
2018,SP,Não-Metálicos,Calcário,8857225.53,t,0.0,-,,3450199.17,t,171308538.69,0,t,0.0,5435153.67,t,138635410.0
2018,SP,Não-Metálicos,Caulim,76447.62,t,0.0,-,,76387.08,t,30717605.91,0,t,0.0,60.54,t,121079.4
2018,SP,Não-Metálicos,Dolomito e Magnesita,1170037.49,t,0.0,-,,935723.69,t,62740750.8,0,t,0.0,241524.43,t,3515730.64
2018,SP,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",1481.5,t,0.0,-,,1481.5,t,878273.75,0,t,0.0,0.0,t,0.0
2018,SP,Não-Metálicos,Fosfato,4195812.8,t,1956733.46,t,P2O5,1108838.4,t,39465610.32,"772801,26000000001",t,239403891.49,0.0,t,0.0
2018,SP,Não-Metálicos,Rochas (Britadas) e Cascalho,58644162.37,t,0.0,-,,56072915.73,t,1420973126.44,"201112,01000000001",t,957773.07,1042851.94,t,45882985.73
2018,SP,Não-Metálicos,Rochas Ornamentais,4178.01,t,0.0,-,,4178.01,t,398338.17,0,t,0.0,0.0,t,0.0
2018,SP,Não-Metálicos,Talco e outras Cargas Minerais,730863.54,t,0.0,-,,729863.54,t,47767795.28,0,t,0.0,0.0,t,0.0
2018,TO,Não-Metálicos,Areia,40039.26,t,0.0,-,,298455.42,t,585448.48,0,t,0.0,0.0,t,0.0
2018,TO,Não-Metálicos,Argilas,46601.91,t,0.0,-,,60004.18,t,2895685.09,0,t,0.0,0.0,t,0.0
2018,TO,Não-Metálicos,Calcário,4379664.16,t,0.0,-,,3651570.31,t,169477101.86,0,t,0.0,780324.52,t,12614325.25
2018,TO,Não-Metálicos,Fosfato,167243.0,t,10024.77,t,P2O5,165123.13,t,102913098.96,"968,5",t,1.0,0.0,t,0.0
2018,TO,Não-Metálicos,Minerais Industriais (Outros),43.12,t,0.0,-,,43.12,t,4970768.75,0,t,0.0,0.0,t,0.0
2018,TO,Não-Metálicos,Rochas (Britadas) e Cascalho,650474.04,t,0.0,-,,685758.77,t,30026369.86,0,t,0.0,0.0,t,0.0
2019,AL,Não-Metálicos,Calcário,574939.31,t,0.0,-,,151218.0,t,14533953.84,0,t,0.0,423495.83,t,6059557.12
2019,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,1326903.7,t,0.0,-,,1165789.07,t,27509979.67,0,t,0.0,0.0,t,0.0
2019,AM,Metálicos,Columbita-Tantalita,10004.84,t,3501.69,t,Nb2O5,0.0,t,0.0,0,t,0.0,11837.01,t,79295957.7
2019,AM,Metálicos,Estanho,13993415.0,kg,6716839.2,kg,Sn,0.0,kg,0.0,0,kg,0.0,13673759.0,kg,345855030.62
2019,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,831576.68,t,0.0,-,,792429.38,t,57373410.44,0,t,0.0,0.0,t,0.0
2019,AP,Metálicos,Cromo,12897.04,t,4235.0,t,Cr2O3,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2019,AP,Metálicos,Ferro,0.0,t,0.0,t,Fe,0.0,t,0.0,0,t,0.0,0.0,t,0.0
2019,AP,Metálicos,Ouro,4204.47,kg,3881.31,kg,Au,4649.47,kg,753958049.44,0,kg,0.0,2.7,kg,447484.8
2019,AP,Não-Metálicos,Caulim,163285.0,t,0.0,-,,191883.34,t,179883130.04,0,t,0.0,0.0,t,0.0
2019,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,133592.5,t,0.0,-,,133434.28,t,8748487.64,0,t,0.0,0.0,t,0.0
2019,BA,Gemas e Diamantes,Diamante,140562.55,ct,140562.55,ct,,142951.45,ct,100347182.72,0,ct,0.0,0.0,ct,0.0
2019,BA,Metálicos,Cobre,121755.35,t,42318.23,t,Cu,126086.65,t,1087000493.33,0,t,0.0,0.0,t,0.0
2019,BA,Metálicos,Cromo,498245.88,t,195021.29,t,Cr2O3,85214.77,t,65836396.67,14883,t,7283364.87,248268.56,t,123755386.07
2019,BA,Metálicos,Ferro,15475.96,t,9595.09,t,Fe,14370.82,t,1705788.36,0,t,0.0,0.0,t,0.0
2019,BA,Metálicos,Níquel,11065.0,t,1522.73,t, Ni,0.0,t,0.0,0,t,0.0,0.0,t,0.0
